Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A02002_001,SE_A02002_002,SE_A02002_003,SE_A02002_004,SE_A02002_005,SE_A02002_006,SE_A02002_007,SE_A02002_008,SE_A02002_009,SE_A02002_010,SE_A02002_011,SE_A02002_012,SE_A02002_013,SE_A02002_014,SE_A02002_015,SE_A02002_016,SE_A02002_017,SE_A02002_018,SE_A02002_019,SE_A02002_020,SE_A02002_021,SE_A02002_022,SE_A02002_023,SE_A02002_024,SE_A02002_025,SE_A02002_026,SE_A02002_027
"3615380","32000US3615380","Buffalo-Cheektowaga","Buffalo-Cheektowaga, NY Metro Area; New York","ny","320","00","ACSSF","0026381",,,,,"36",,,,,,,,,,,,,,"15380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1130175,547600,31385,30349,33972,21433,52125,78747,61851,72347,79216,52210,24080,9885,582575,30064,30930,31471,20492,51247,77663,63604,76508,85810,60100,34583,20103
"3618500","32000US3618500","Corning","Corning, NY Micro Area; New York","ny","320","00","ACSSF","0026382",,,,,"36",,,,,,,,,,,,,,"18500",,,,,,,,,,,,,,,,,,,,,,,,,,,,96422,48131,2769,3033,3036,1982,3792,5733,5594,6481,7324,5076,2566,745,48291,2565,2773,2895,1853,3638,5455,5481,6516,7251,5377,3099,1388
"3618660","32000US3618660","Cortland","Cortland, NY Micro Area; New York","ny","320","00","ACSSF","0026383",,,,,"36",,,,,,,,,,,,,,"18660",,,,,,,,,,,,,,,,,,,,,,,,,,,,47865,23443,1253,1328,1349,876,3924,2705,2477,2946,3119,2149,998,319,24422,1123,1346,1114,778,4661,2830,2331,2933,3104,2307,1212,683
"3621300","32000US3621300","Elmira","Elmira, NY Metro Area; New York","ny","320","00","ACSSF","0026384",,,,,"36",,,,,,,,,,,,,,"21300",,,,,,,,,,,,,,,,,,,,,,,,,,,,84895,42056,2522,2631,2468,1600,3489,5586,5259,5557,6041,4058,1940,905,42839,2416,2418,2643,1629,3475,4906,4723,5558,6360,4631,2440,1640
"3624020","32000US3624020","Glens Falls","Glens Falls, NY Metro Area; New York","ny","320","00","ACSSF","0026385",,,,,"36",,,,,,,,,,,,,,"24020",,,,,,,,,,,,,,,,,,,,,,,,,,,,125892,63544,2845,3552,3554,2289,5298,7795,7484,9161,9785,7329,3343,1109,62348,2832,3060,3294,2118,4225,7109,6829,9125,10030,7618,3961,2147
"3624100","32000US3624100","Gloversville","Gloversville, NY Micro Area; New York","ny","320","00","ACSSF","0026386",,,,,"36",,,,,,,,,,,,,,"24100",,,,,,,,,,,,,,,,,,,,,,,,,,,,53646,26800,1410,1589,1653,1018,2165,3317,3179,3933,3970,2846,1252,468,26846,1300,1372,1608,986,1944,3101,3014,3837,4039,3052,1592,1001
"3626460","32000US3626460","Hudson","Hudson, NY Micro Area; New York","ny","320","00","ACSSF","0026387",,,,,"36",,,,,,,,,,,,,,"26460",,,,,,,,,,,,,,,,,,,,,,,,,,,,60371,30178,1162,1420,1705,1287,2258,3273,3180,4373,4999,3933,1975,613,30193,1395,1426,1295,961,1888,3301,3235,4281,4996,4145,2247,1023
"3627060","32000US3627060","Ithaca","Ithaca, NY Metro Area; New York","ny","320","00","ACSSF","0026388",,,,,"36",,,,,,,,,,,,,,"27060",,,,,,,,,,,,,,,,,,,,,,,,,,,,102642,50677,2236,2036,2235,1569,14000,6640,4880,5086,5542,4109,1595,749,51965,1885,2015,2064,1228,13600,6342,5538,5383,6068,4534,2114,1194
"3627460","32000US3627460","Jamestown-Dunkirk-Fredonia","Jamestown-Dunkirk-Fredonia, NY Micro Area; New York","ny","320","00","ACSSF","0026389",,,,,"36",,,,,,,,,,,,,,"27460",,,,,,,,,,,,,,,,,,,,,,,,,,,,128496,63355,3485,3321,4053,2479,6588,7733,6684,8173,9609,6712,3444,1074,65141,3518,3433,3692,2339,6071,7320,6817,8212,9812,7305,4119,2503
"3628740","32000US3628740","Kingston","Kingston, NY Metro Area; New York","ny","320","00","ACSSF","0026390",,,,,"36",,,,,,,,,,,,,,"28740",,,,,,,,,,,,,,,,,,,,,,,,,,,,178665,88488,3953,4506,4550,3025,8341,11584,10629,12896,13578,9614,4163,1649,90177,3903,4269,4777,2942,8209,10570,10001,12653,14025,10742,5553,2533
"3631660","32000US3631660","Malone","Malone, NY Micro Area; New York","ny","320","00","ACSSF","0026391",,,,,"36",,,,,,,,,,,,,,"31660",,,,,,,,,,,,,,,,,,,,,,,,,,,,50477,27483,1275,1451,1450,969,3351,4413,3343,3659,3628,2614,1077,253,22994,1210,1598,1301,806,2001,2449,2635,3163,3410,2410,1501,510
"3635620","32000US3635620","New York-Newark-Jersey City","New York-Newark-Jersey City, NY-NJ-PA Metro Area (part); New York","ny","320","00","ACSSF","0026392",,,,,"36",,,,,,,,,,,,,,"35620",,,,,,,,,,,,,,,,,,,,,,,,,,,,12651756,6084006,400567,368043,380402,227219,548075,981860,809743,812465,746509,480403,237601,91119,6567750,383028,350838,364249,218017,559803,1008921,848668,874783,835319,596153,344439,183532
"3636300","32000US3636300","Ogdensburg-Massena","Ogdensburg-Massena, NY Micro Area; New York","ny","320","00","ACSSF","0026393",,,,,"36",,,,,,,,,,,,,,"36300",,,,,,,,,,,,,,,,,,,,,,,,,,,,108913,55356,2967,3117,3389,1893,8031,6910,6042,7021,7528,5203,2317,938,53557,2704,2901,3246,1956,7052,5805,5666,6776,7511,5401,3024,1515
"3636460","32000US3636460","Olean","Olean, NY Micro Area; New York","ny","320","00","ACSSF","0026394",,,,,"36",,,,,,,,,,,,,,"36460",,,,,,,,,,,,,,,,,,,,,,,,,,,,77121,38322,2312,2377,2524,1617,3635,4239,4124,5056,5795,4083,1972,588,38799,2087,2296,2555,1416,3453,4188,4126,5054,5840,4236,2380,1168
"3636580","32000US3636580","Oneonta","Oneonta, NY Micro Area; New York","ny","320","00","ACSSF","0026395",,,,,"36",,,,,,,,,,,,,,"36580",,,,,,,,,,,,,,,,,,,,,,,,,,,,59972,28923,1337,1272,1448,901,4730,2972,2793,3557,4211,3471,1779,452,31049,1202,1224,1396,923,5600,2872,2820,3691,4690,3612,1931,1088
"3638460","32000US3638460","Plattsburgh","Plattsburgh, NY Micro Area; New York","ny","320","00","ACSSF","0026396",,,,,"36",,,,,,,,,,,,,,"38460",,,,,,,,,,,,,,,,,,,,,,,,,,,,80583,41257,2002,1950,2126,1294,5439,5931,5097,5507,5846,3720,1733,612,39326,1916,1961,2101,1178,5405,4299,4276,5230,5807,3922,2276,955
"3639100","32000US3639100","Poughkeepsie-Newburgh-Middletown","Poughkeepsie-Newburgh-Middletown, NY Metro Area; New York","ny","320","00","ACSSF","0026397",,,,,"36",,,,,,,,,,,,,,"39100",,,,,,,,,,,,,,,,,,,,,,,,,,,,673839,336514,19837,20789,23357,14773,38589,40640,39453,47975,45789,27769,13135,4408,337325,18853,20093,21791,13995,33374,37651,39414,49032,46307,31229,16714,8872
"3640380","32000US3640380","Rochester","Rochester, NY Metro Area; New York","ny","320","00","ACSSF","0026398",,,,,"36",,,,,,,,,,,,,,"40380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1072877,521636,29643,30594,32662,20666,54009,71004,58189,69434,73504,50108,23225,8598,551241,28341,29439,31764,19631,53516,70544,61183,73713,78802,56925,30401,16982
"3642900","32000US3642900","Seneca Falls","Seneca Falls, NY Micro Area; New York","ny","320","00","ACSSF","0026399",,,,,"36",,,,,,,,,,,,,,"42900",,,,,,,,,,,,,,,,,,,,,,,,,,,,34390,17957,991,917,1016,649,1553,2806,2121,2357,2606,1797,805,339,16433,850,830,1026,600,1248,1992,1690,2140,2585,1969,1089,414
"3645060","32000US3645060","Syracuse","Syracuse, NY Metro Area; New York","ny","320","00","ACSSF","0026400",,,,,"36",,,,,,,,,,,,,,"45060",,,,,,,,,,,,,,,,,,,,,,,,,,,,652416,317725,18592,19767,19547,12740,34563,41675,35159,42608,45447,29089,12797,5741,334691,17600,18207,19209,12358,35895,41593,36833,44985,47587,32681,17625,10118
"3646540","32000US3646540","Utica-Rome","Utica-Rome, NY Metro Area; New York","ny","320","00","ACSSF","0026401",,,,,"36",,,,,,,,,,,,,,"46540",,,,,,,,,,,,,,,,,,,,,,,,,,,,292016,145387,8401,9258,8455,5580,14550,18395,16346,19592,20610,14486,6686,3028,146629,7780,8147,8944,5230,12995,17003,15634,19354,20984,15736,9429,5393
"3648060","32000US3648060","Watertown-Fort Drum","Watertown-Fort Drum, NY Metro Area; New York","ny","320","00","ACSSF","0026402",,,,,"36",,,,,,,,,,,,,,"48060",,,,,,,,,,,,,,,,,,,,,,,,,,,,112842,59266,4527,4000,3409,1951,8785,10914,6830,6270,5890,4212,1818,660,53576,4391,3765,3311,1928,5235,8258,6081,6083,6291,4524,2577,1132
"3710620","32000US3710620","Albemarle","Albemarle, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013617",,,,,"37",,,,,,,,,,,,,,"10620",,,,,,,,,,,,,,,,,,,,,,,,,,,,61588,30696,1664,2208,1862,1175,2645,3901,3637,4402,4045,3365,1420,372,30892,1655,1711,1896,1218,2419,3646,3415,4231,4323,3559,1909,910
"3711700","32000US3711700","Asheville","Asheville, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013618",,,,,"37",,,,,,,,,,,,,,"11700",,,,,,,,,,,,,,,,,,,,,,,,,,,,454351,218490,11529,11636,12718,7961,16896,27306,27929,28881,30127,26251,12724,4532,235861,10896,11494,11693,7363,16839,28771,28394,30174,35039,31107,16120,7971
"3714380","32000US3714380","Boone","Boone, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013619",,,,,"37",,,,,,,,,,,,,,"14380",,,,,,,,,,,,,,,,,,,,,,,,,,,,54925,27313,949,1080,955,708,7896,3219,2501,2873,3153,2492,1236,251,27612,894,1020,955,591,8125,2698,2533,2844,3424,2667,1358,503
"3714820","32000US3714820","Brevard","Brevard, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013620",,,,,"37",,,,,,,,,,,,,,"14820",,,,,,,,,,,,,,,,,,,,,,,,,,,,33775,16252,719,692,863,526,1564,1484,1504,1851,2441,2535,1463,610,17523,616,943,612,435,1168,1731,1708,2066,2740,2998,1715,791
"3715500","32000US3715500","Burlington","Burlington, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013621",,,,,"37",,,,,,,,,,,,,,"15500",,,,,,,,,,,,,,,,,,,,,,,,,,,,163324,77542,4869,5429,5106,3285,7946,9579,9154,10722,10024,6882,3517,1029,85782,4639,4200,5783,3227,8968,10522,9921,11617,11168,8522,4751,2464
"3716740","32000US3716740","Charlotte-Concord-Gastonia","Charlotte-Concord-Gastonia, NC-SC Metro Area (part); North Carolina","nc","320","00","ACSSF","0013622",,,,,"37",,,,,,,,,,,,,,"16740",,,,,,,,,,,,,,,,,,,,,,,,,,,,2155069,1047018,69190,71890,76775,45560,93939,151779,145208,150429,122729,77198,32355,9966,1108051,65712,69300,74223,44390,92924,157018,155714,157500,133405,92340,46086,19439
"3719000","32000US3719000","Cullowhee","Cullowhee, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013623",,,,,"37",,,,,,,,,,,,,,"19000",,,,,,,,,,,,,,,,,,,,,,,,,,,,57198,27951,1703,1407,1459,902,4573,3144,2939,3269,3510,3213,1438,394,29247,1241,1419,1438,927,4920,3181,2927,3348,3917,3496,1847,586
"3720500","32000US3720500","Durham-Chapel Hill","Durham-Chapel Hill, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013624",,,,,"37",,,,,,,,,,,,,,"20500",,,,,,,,,,,,,,,,,,,,,,,,,,,,626695,301581,18155,18854,18064,10942,34102,44525,40040,39637,36955,26015,10746,3546,325114,17523,17426,17892,10707,36534,46853,41469,41857,42047,31220,14476,7110
"3721020","32000US3721020","Elizabeth City","Elizabeth City, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013625",,,,,"37",,,,,,,,,,,,,,"21020",,,,,,,,,,,,,,,,,,,,,,,,,,,,52944,25801,1637,1484,1772,925,2316,3464,2860,3285,3584,2754,1354,366,27143,1576,1710,1418,827,2263,3343,2964,3339,4022,3331,1519,831
"3722180","32000US3722180","Fayetteville","Fayetteville, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013626",,,,,"37",,,,,,,,,,,,,,"22180",,,,,,,,,,,,,,,,,,,,,,,,,,,,519101,257939,20322,18838,17954,10230,34694,45411,31608,27797,25571,16434,7289,1791,261162,19445,17971,17392,9968,26149,42095,33248,31138,29466,19687,10483,4120
"3722580","32000US3722580","Forest City","Forest City, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013627",,,,,"37",,,,,,,,,,,,,,"22580",,,,,,,,,,,,,,,,,,,,,,,,,,,,66599,32365,1869,2195,1721,1486,2594,3472,3532,4567,4691,3982,1748,508,34234,1538,1810,1867,1308,2342,3781,3768,4796,5179,4369,2393,1083
"3724140","32000US3724140","Goldsboro","Goldsboro, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013628",,,,,"37",,,,,,,,,,,,,,"24140",,,,,,,,,,,,,,,,,,,,,,,,,,,,123603,60358,4177,3690,4645,2531,6500,8470,6881,7427,7650,5244,2597,546,63245,4067,3908,4037,2357,5556,8096,7333,7942,8568,6309,3644,1428
"3724660","32000US3724660","Greensboro-High Point","Greensboro-High Point, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013629",,,,,"37",,,,,,,,,,,,,,"24660",,,,,,,,,,,,,,,,,,,,,,,,,,,,762063,364321,22468,23284,25086,15321,36551,47391,44043,50459,47448,32481,15192,4597,397742,21602,22387,24340,15003,39401,51625,48485,53986,52018,38680,20452,9763
"3724780","32000US3724780","Greenville","Greenville, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013630",,,,,"37",,,,,,,,,,,,,,"24780",,,,,,,,,,,,,,,,,,,,,,,,,,,,178433,83978,5291,5289,5930,3255,14452,11629,9899,9397,9141,6323,2745,627,94455,5086,5373,5051,3138,17121,12920,11108,10661,10833,7374,4415,1375
"3725780","32000US3725780","Henderson","Henderson, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013631",,,,,"37",,,,,,,,,,,,,,"25780",,,,,,,,,,,,,,,,,,,,,,,,,,,,44479,20751,1436,1067,1938,900,1898,2492,2155,2821,2717,2153,959,215,23728,1326,1497,1460,990,1905,2720,2640,3179,3388,2581,1431,611
"3725860","32000US3725860","Hickory-Lenoir-Morganton","Hickory-Lenoir-Morganton, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013632",,,,,"37",,,,,,,,,,,,,,"25860",,,,,,,,,,,,,,,,,,,,,,,,,,,,366678,181275,9516,9804,12157,7534,16054,21678,21686,26857,25679,18938,8930,2442,185403,9619,10312,10668,6942,13960,20658,21807,26458,26971,21492,11647,4869
"3727340","32000US3727340","Jacksonville","Jacksonville, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013633",,,,,"37",,,,,,,,,,,,,,"27340",,,,,,,,,,,,,,,,,,,,,,,,,,,,195069,107985,8852,6553,5837,2989,31405,20063,10076,7384,7077,4810,2353,586,87084,8520,6320,5596,2963,11356,15970,9916,8415,8322,5486,3198,1022
"3728620","32000US3728620","Kill Devil Hills","Kill Devil Hills, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013634",,,,,"37",,,,,,,,,,,,,,"28620",,,,,,,,,,,,,,,,,,,,,,,,,,,,36222,18110,884,1080,1157,665,1206,1791,2218,2546,2993,2375,956,239,18112,684,939,1013,559,1087,1757,2347,2460,3337,2543,1114,272
"3728820","32000US3728820","Kinston","Kinston, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013635",,,,,"37",,,,,,,,,,,,,,"28820",,,,,,,,,,,,,,,,,,,,,,,,,,,,56756,27219,1728,1971,1673,1206,2226,3268,2969,3565,3977,2870,1277,489,29537,1517,1870,1827,989,2135,3292,3083,3866,4510,3460,2075,913
"3729900","32000US3729900","Laurinburg","Laurinburg, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013636",,,,,"37",,,,,,,,,,,,,,"29900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35076,17293,1145,1071,1281,607,1714,2228,2253,2168,2232,1644,710,240,17783,1090,1298,966,588,1702,2026,1997,2137,2464,1980,1046,489
"3731300","32000US3731300","Lumberton","Lumberton, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013637",,,,,"37",,,,,,,,,,,,,,"31300",,,,,,,,,,,,,,,,,,,,,,,,,,,,132596,63995,4591,4942,4624,2873,6927,8188,7558,8032,7835,5579,2282,564,68601,4356,4555,4690,2774,6715,8601,8328,8583,8912,6582,3136,1369
"3732000","32000US3732000","Marion","Marion, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013638",,,,,"37",,,,,,,,,,,,,,"32000",,,,,,,,,,,,,,,,,,,,,,,,,,,,45227,22752,1065,1964,1325,757,1634,2834,2827,3076,3173,2526,1246,325,22475,980,1137,1267,763,1478,2448,2723,3193,3592,2772,1622,500
"3733980","32000US3733980","Morehead City","Morehead City, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013639",,,,,"37",,,,,,,,,,,,,,"33980",,,,,,,,,,,,,,,,,,,,,,,,,,,,69070,33874,1515,1798,1910,1178,2468,3339,3917,4609,5361,4872,2367,540,35196,1402,1608,1749,1111,2118,3436,3767,4841,6200,5369,2514,1081
"3734340","32000US3734340","Mount Airy","Mount Airy, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013640",,,,,"37",,,,,,,,,,,,,,"34340",,,,,,,,,,,,,,,,,,,,,,,,,,,,71971,34908,1867,2091,2159,1551,2964,3914,4030,5066,4915,3871,1806,674,37063,1814,2265,2192,1455,2678,3831,4198,5332,5173,4421,2496,1208
"3734820","32000US3734820","Myrtle Beach-Conway-North Myrtle Beach","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area (part); North Carolina","nc","320","00","ACSSF","0013641",,,,,"37",,,,,,,,,,,,,,"34820",,,,,,,,,,,,,,,,,,,,,,,,,,,,131815,63419,2672,2849,3259,1872,3627,6059,6145,7207,10432,13242,5113,942,68396,2613,3020,2615,1727,3580,6087,6669,7895,13264,14158,5182,1586
"3735100","32000US3735100","New Bern","New Bern, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013642",,,,,"37",,,,,,,,,,,,,,"35100",,,,,,,,,,,,,,,,,,,,,,,,,,,,124786,62983,3874,3895,3506,2010,8729,8333,7179,6389,7715,6883,3358,1112,61803,3485,3308,3781,2220,5340,7610,6527,6966,8851,7772,4294,1649
"3735900","32000US3735900","North Wilkesboro","North Wilkesboro, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013643",,,,,"37",,,,,,,,,,,,,,"35900",,,,,,,,,,,,,,,,,,,,,,,,,,,,68469,33733,1620,1951,2146,1501,2618,3746,3896,4883,5014,3880,1944,534,34736,1806,1939,1995,1136,2457,3633,3890,4733,5137,4382,2768,860
"3738240","32000US3738240","Pinehurst-Southern Pines","Pinehurst-Southern Pines, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013644",,,,,"37",,,,,,,,,,,,,,"38240",,,,,,,,,,,,,,,,,,,,,,,,,,,,97294,46871,2952,3119,2754,1792,3370,5311,5509,5641,6126,5626,3446,1225,50423,2698,2981,2768,1703,3034,5617,5705,6116,6920,6701,4355,1825
"3739580","32000US3739580","Raleigh-Cary","Raleigh-Cary, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013645",,,,,"37",,,,,,,,,,,,,,"39580",,,,,,,,,,,,,,,,,,,,,,,,,,,,1332311,649577,42289,45397,48734,28235,60067,92713,95608,94714,73778,44679,18053,5310,682734,40599,44002,46971,27468,58570,96704,101102,98052,80423,53390,24739,10714
"3740260","32000US3740260","Roanoke Rapids","Roanoke Rapids, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013646",,,,,"37",,,,,,,,,,,,,,"40260",,,,,,,,,,,,,,,,,,,,,,,,,,,,71136,34456,1799,1878,2668,1270,2841,4038,3763,4505,5199,4013,1958,524,36680,1831,2003,1822,1277,2607,3931,3672,4807,5924,4772,2824,1210
"3740460","32000US3740460","Rockingham","Rockingham, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013647",,,,,"37",,,,,,,,,,,,,,"40460",,,,,,,,,,,,,,,,,,,,,,,,,,,,44997,22048,1320,1462,1541,943,2358,2501,2633,2919,2963,2152,990,266,22949,1389,1207,1521,874,1799,2767,2746,3049,3158,2478,1558,403
"3740580","32000US3740580","Rocky Mount","Rocky Mount, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013648",,,,,"37",,,,,,,,,,,,,,"40580",,,,,,,,,,,,,,,,,,,,,,,,,,,,146678,69495,4251,4056,5487,3018,6331,8093,7722,9271,9953,7326,3000,987,77183,4048,4760,4303,2971,6318,8846,8733,10380,11425,8766,4812,1821
"3741820","32000US3741820","Sanford","Sanford, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013649",,,,,"37",,,,,,,,,,,,,,"41820",,,,,,,,,,,,,,,,,,,,,,,,,,,,60481,29309,2004,2051,2206,1198,2500,3726,3705,3917,3788,2655,1217,342,31172,1896,1864,2221,1311,2498,3917,3791,4078,4065,3062,1738,731
"3743140","32000US3743140","Shelby","Shelby, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013650",,,,,"37",,,,,,,,,,,,,,"43140",,,,,,,,,,,,,,,,,,,,,,,,,,,,97282,47012,2873,2965,3150,2005,4563,5246,5319,6561,6645,4847,2223,615,50270,2558,2939,3036,1886,4461,5653,5649,7088,6993,5730,3055,1222
"3747260","32000US3747260","Virginia Beach-Norfolk-Newport News","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part); North Carolina","nc","320","00","ACSSF","0013651",,,,,"37",,,,,,,,,,,,,,"47260",,,,,,,,,,,,,,,,,,,,,,,,,,,,48462,24331,1260,1696,1661,979,1783,2576,2976,3827,3708,2493,1036,336,24131,1112,1475,1516,892,1491,2769,3016,3672,3746,2765,1169,508
"3747820","32000US3747820","Washington","Washington, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013652",,,,,"37",,,,,,,,,,,,,,"47820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47168,22529,1242,1285,1483,944,1728,2190,2400,2922,3425,3099,1340,471,24639,1096,1130,1557,871,1662,2473,2744,3146,3857,3539,1811,753
"3748900","32000US3748900","Wilmington","Wilmington, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013653",,,,,"37",,,,,,,,,,,,,,"48900",,,,,,,,,,,,,,,,,,,,,,,,,,,,288337,138766,7581,7569,8525,4980,16027,18295,17993,18162,17682,13792,6329,1831,149571,7083,7769,7926,4716,17666,18575,18388,18801,20627,16563,7868,3589
"3748980","32000US3748980","Wilson","Wilson, NC Micro Area; North Carolina","nc","320","00","ACSSF","0013654",,,,,"37",,,,,,,,,,,,,,"48980",,,,,,,,,,,,,,,,,,,,,,,,,,,,81435,38537,2474,2670,2801,1656,3547,4717,4267,5025,5354,3809,1749,468,42898,2340,2389,2840,1662,3552,5062,5106,5609,6135,4593,2429,1181
"3749180","32000US3749180","Winston-Salem","Winston-Salem, NC Metro Area; North Carolina","nc","320","00","ACSSF","0013655",,,,,"37",,,,,,,,,,,,,,"49180",,,,,,,,,,,,,,,,,,,,,,,,,,,,666216,320092,19140,21079,22345,13653,28553,39001,38106,45505,43630,30314,14562,4204,346124,18546,21150,20318,13260,29695,41962,41118,48348,47658,35681,20731,7657
"3813900","32000US3813900","Bismarck","Bismarck, ND Metro Area; North Dakota","nd","320","00","ACSSF","0005333",,,,,"38",,,,,,,,,,,,,,"13900",,,,,,,,,,,,,,,,,,,,,,,,,,,,127503,64036,4382,4386,4002,2228,5727,9975,8468,7738,8159,5421,2417,1133,63467,4146,4092,3839,2096,5464,9067,7686,7161,8713,5779,3223,2201
"3819860","32000US3819860","Dickinson","Dickinson, ND Micro Area; North Dakota","nd","320","00","ACSSF","0005334",,,,,"38",,,,,,,,,,,,,,"19860",,,,,,,,,,,,,,,,,,,,,,,,,,,,32003,16443,1308,1269,983,592,1320,2977,2115,2029,1965,1068,645,172,15560,1308,1105,1092,581,1403,2385,1864,1659,1812,1041,793,517
"3822020","32000US3822020","Fargo","Fargo, ND-MN Metro Area (part); North Dakota","nd","320","00","ACSSF","0005335",,,,,"38",,,,,,,,,,,,,,"22020",,,,,,,,,,,,,,,,,,,,,,,,,,,,176975,89658,6412,5680,5278,2917,12961,16359,12068,9614,9169,5712,2219,1269,87317,6106,5509,4964,2749,12552,14518,10845,9069,9654,5964,3437,1950
"3824220","32000US3824220","Grand Forks","Grand Forks, ND-MN Metro Area (part); North Dakota","nd","320","00","ACSSF","0005336",,,,,"38",,,,,,,,,,,,,,"24220",,,,,,,,,,,,,,,,,,,,,,,,,,,,70224,36394,2491,1912,2133,1036,7538,6490,3742,3260,3918,2390,1059,425,33830,2299,2137,1641,935,6703,4973,3208,3439,3739,2539,1346,871
"3827420","32000US3827420","Jamestown","Jamestown, ND Micro Area; North Dakota","nd","320","00","ACSSF","0005337",,,,,"38",,,,,,,,,,,,,,"27420",,,,,,,,,,,,,,,,,,,,,,,,,,,,20965,10714,602,525,620,358,1174,1468,1259,1256,1669,1009,486,288,10251,593,732,438,328,995,1297,1055,1117,1517,1099,598,482
"3833500","32000US3833500","Minot","Minot, ND Micro Area; North Dakota","nd","320","00","ACSSF","0005338",,,,,"38",,,,,,,,,,,,,,"33500",,,,,,,,,,,,,,,,,,,,,,,,,,,,77132,39957,2909,2737,2263,1164,5520,7685,4902,4114,4138,2629,1354,542,37175,2948,2778,2302,1180,3965,5928,4293,3992,4287,2698,1932,872
"3847420","32000US3847420","Wahpeton","Wahpeton, ND-MN Micro Area (part); North Dakota","nd","320","00","ACSSF","0005339",,,,,"38",,,,,,,,,,,,,,"47420",,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,8507,452,541,572,290,1296,982,872,874,1293,764,451,120,7747,458,474,432,268,920,895,841,860,1129,677,467,326
"3848780","32000US3848780","Williston","Williston, ND Micro Area; North Dakota","nd","320","00","ACSSF","0005340",,,,,"38",,,,,,,,,,,,,,"48780",,,,,,,,,,,,,,,,,,,,,,,,,,,,35208,19250,1695,1537,1388,720,1613,4325,2470,1917,2139,889,408,149,15958,1496,1216,1189,639,1365,2992,1906,1736,1660,838,495,426
"3910420","32000US3910420","Akron","Akron, OH Metro Area; Ohio","oh","320","00","ACSSF","0019424",,,,,"39",,,,,,,,,,,,,,"10420",,,,,,,,,,,,,,,,,,,,,,,,,,,,703845,342350,19418,20104,20869,13505,36301,45314,39602,45620,48768,32497,14782,5570,361495,18482,18727,20744,13090,37035,44682,40621,47936,52594,37223,19505,10856
